,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU
8117,438677131,31.03.2018,0.6469,U.S.A.,US
8118,195257191859232,31.03.2018,0.9916,JAPAN,Japan
8119,275505523,31.03.2018,0.3323,UNITED KINGDOM,UK
8120,275505523,31.05.2018,0.3727,UNITED KINGDOM,UK
8121,195257191859232,31.05.2018,1.0004,JAPAN,Japan
8122,206670715,31.05.2018,0.3291,CHINA,China
8123,28283084613,31.05.2018,0.662,CHINA,China
8124,206670770,31.05.2018,0.4642,CHINA,China
8125,189669356346606,31.05.2018,0.2496,CHINA,China
8126,638750702637,31.05.2018,0.9987,RUSSIA,World
8127,206670764,31.05.2018,0.5629,RUSSIA,World
8128,438677176,30.09.2019,0.7813,SWITZERLAND,Switzerland
8129,126094514515,30.09.2019,0.8342,SWITZERLAND,Switzerland
8130,40232932742,30.09.2019,0.7459,SWITZERLAND,Switzerland
8131,323418458,30.09.2019,0.1476,SWITZERLAND,Switzerland
8132,36740368922,30.09.2019,0.7587,SWITZERLAND,Switzerland
8133,219007141108020,29.02.2020,0.1747,CHINA,China
8134,219007141108021,29.02.2020,0.1402,CHINA,China
8135,206670689,31.03.2020,0.29,FRANCE,Eurozone
8136,455157311,31.03.2020,0.2149,FRANCE,Eurozone
8137,269286596864,30.06.2018,0.9421,U.S.A.,US
8138,1477794168859,30.06.2018,0.3218,CHINA,China
8139,182009288255,30.06.2018,0.3265,FRANCE,Eurozone
8140,194188765697875,30.06.2018,0.2975,UNITED KINGDOM,UK
8141,369592842106,30.06.2018,0.623,U.S.A.,US
8142,196842445088146,30.06.2018,0.622,U.S.A.,US
8143,413976258580,30.06.2018,0.623,U.S.A.,US
8144,52079200642,30.06.2018,0.6048,U.S.A.,US
8145,206670727,30.06.2018,0.237,UNITED KINGDOM,UK
8146,206670722,30.06.2018,0.2153,FRANCE,Eurozone
8147,27160283895,30.06.2018,0.1566,FRANCE,Eurozone
8148,195788173009015,30.06.2018,0.1995,FRANCE,Eurozone
8149,1461078666,30.06.2018,0.261,SWITZERLAND,Switzerland
8150,189669396589741,30.06.2018,0.1929,KOREA (REP.),Emerging Asia (ex-China)
8151,206670719,30.06.2018,0.9764,SWITZERLAND,Switzerland
8152,195667467951412,30.06.2018,0.0956,UNITED KINGDOM,UK
8153,1461078666,31.08.2020,0.2785,SWITZERLAND,Switzerland
8154,206670719,31.08.2020,0.9891,SWITZERLAND,Switzerland
8155,189669396589741,31.08.2020,0.3778,CHINA,China
8156,206670727,31.08.2020,0.3418,U.S.A.,US
8157,206670770,31.08.2020,0.4654,CHINA,China
8158,28283084613,31.08.2020,0.6907,CHINA,China
8159,206670715,31.08.2020,0.4643,CHINA,China
8160,206670764,31.08.2020,0.7015,RUSSIA,World
8161,638750702637,31.08.2020,0.9971,RUSSIA,World
8162,189669356346606,31.08.2020,0.2583,CHINA,China
8163,195257191859232,31.08.2020,0.9947,JAPAN,Japan
8164,275505523,31.08.2020,0.2478,UNITED KINGDOM,UK
8165,92221420384,31.08.2020,0.6438,U.S.A.,US
8166,438677131,31.08.2020,0.6543,U.S.A.,US
8167,192290937586348,31.08.2020,0.626,U.S.A.,US
8168,757832579735,30.09.2020,0.2874,GERMANY,Eurozone
8169,880930580959,30.09.2020,0.341,GERMANY,Eurozone
8170,219007141108020,31.08.2020,0.1217,U.S.A.,US
8171,195667467951412,28.02.2018,0.259,U.S.A.,US
8172,181701414249,31.03.2018,0.1673,INDONESIA,Emerging Asia (ex-China)
8173,206670693,31.03.2018,0.043,CHINA,China
8174,181703187068,31.03.2018,0.0887,BRAZIL,Latin America
8175,525288498953,31.03.2018,0.5209,BRAZIL,Latin America
8176,197500691926156,31.03.2018,0.1269,CHINA,China
8177,192291882972375,31.03.2018,0.1455,BRAZIL,Latin America
8178,206670742,31.05.2018,0.9314,U.S.A.,US
8179,203221423898215,31.05.2018,0.6269,U.S.A.,US
8180,656760542396,31.05.2018,0.4438,U.S.A.,US
8181,186759829869822,31.05.2018,0.5569,U.S.A.,US
8182,208033650897500,31.05.2018,0.6351,U.S.A.,US
8183,207934051132,31.05.2018,0.7033,U.S.A.,US
8184,63446153971,31.05.2018,0.8458,U.S.A.,US
8185,206670694,31.05.2018,0.6052,U.S.A.,US
8186,194188765697875,29.02.2020,0.2893,UNITED KINGDOM,UK
8187,269289662016,29.02.2020,0.29,UNITED KINGDOM,UK
8188,269297001426,29.02.2020,0.946,U.S.A.,US
8189,613346505712,29.02.2020,0.5622,AUSTRALIA,Australia
8190,269286596864,29.02.2020,0.9438,U.S.A.,US
8191,269287883541,29.02.2020,0.9985,JAPAN,Japan
8192,188703129863464,29.02.2020,0.9981,RUSSIA,World
8193,55902523917,29.02.2020,0.3633,CHINA,China
8194,1489765858,29.02.2020,0.562,AUSTRALIA,Australia
8195,182009288255,29.02.2020,0.3525,FRANCE,Eurozone
8196,206670716,29.02.2020,0.2451,UNITED KINGDOM,UK
8197,52079200642,29.02.2020,0.6352,U.S.A.,US
8198,369592842106,29.02.2020,0.6568,U.S.A.,US
8199,413976258580,29.02.2020,0.6581,U.S.A.,US
8200,196843241101444,29.02.2020,0.6566,U.S.A.,US
8201,196842445088146,29.02.2020,0.6567,U.S.A.,US
8202,1477794168859,29.02.2020,0.3637,CHINA,China
8203,219007141108021,30.04.2020,0.1618,U.S.A.,US
8204,219007141108020,30.04.2020,0.1391,CHINA,China
8205,38326395382,30.06.2018,0.5137,U.S.A.,US
8206,186761292782742,30.06.2018,0.3354,U.S.A.,US
8207,301519260,30.06.2018,0.2157,JAPAN,Japan
8208,206670698,30.06.2018,0.1579,FRANCE,Eurozone
8209,216437580763800,30.06.2018,0.1151,FRANCE,Eurozone
8210,206670690,31.07.2020,0.1775,FRANCE,Eurozone
8211,755274358166,31.07.2020,0.3434,GERMANY,Eurozone
8212,181701414249,31.01.2020,0.1381,THAILAND,Emerging Asia (ex-China)
8213,206670693,31.01.2020,0.0725,QATAR,EMEA
8214,525288498953,31.01.2020,0.34700000000000003,MEXICO,Latin America
8215,181703187068,31.01.2020,0.1035,MEXICO,Latin America
8216,219007141108025,31.01.2020,0.0737,MEXICO,Latin America
8217,880880278933,31.01.2020,0.0969,BRAZIL,Latin America
8218,269286596864,30.09.2020,0.9474,U.S.A.,US
8219,269297001426,30.09.2020,0.9474,U.S.A.,US
8220,219007141108036,30.09.2020,0.6815,U.S.A.,US
8221,369592842106,30.09.2020,0.68,U.S.A.,US
8222,206670723,31.05.2018,0.5149,U.S.A.,US
8223,186711785308213,31.05.2018,0.3776,U.S.A.,US
8224,272675524722,31.05.2018,0.5463,U.S.A.,US
8225,880886802006,31.05.2018,0.3724,U.S.A.,US
8226,1134069654772,31.05.2018,0.5708,U.S.A.,US
8227,216437580763800,31.07.2018,0.1008,FRANCE,Eurozone
8228,755274358166,31.03.2020,0.4856,GERMANY,Eurozone
8229,168413682951,31.03.2020,0.2112,ITALY,Eurozone
8230,301519260,31.03.2020,0.1788,U.S.A.,US
8231,189669305873243,31.03.2020,0.1073,U.S.A.,US
8232,206670707,31.03.2020,0.8934,U.S.A.,US
8233,23847120402,31.03.2020,0.4104,U.S.A.,US
8234,955744138585,31.03.2020,0.4034,U.S.A.,US
8235,108207596093,31.05.2020,0.1907,U.S.A.,US
8236,168413682951,31.10.2019,0.2382,FRANCE,Eurozone
8237,301519260,31.10.2019,0.2022,JAPAN,Japan
8238,189669305873243,31.10.2019,0.0975,U.S.A.,US
8239,206670707,31.10.2019,0.8709,U.S.A.,US
8240,23847120402,31.10.2019,0.3381,U.S.A.,US
8241,955744138585,31.10.2019,0.3979,U.S.A.,US
8242,438684047,31.10.2019,0.2056,U.S.A.,US
8243,186267307833917,31.10.2019,0.1678,FRANCE,Eurozone
8244,206670698,31.10.2019,0.149,FRANCE,Eurozone
8245,438677131,31.01.2020,0.5688,U.S.A.,US
8246,192290937586348,31.01.2020,0.5591,U.S.A.,US
8247,438677176,29.02.2020,0.763,SWITZERLAND,Switzerland
8248,40232932742,29.02.2020,0.7568,SWITZERLAND,Switzerland
8249,323418458,29.02.2020,0.1695,SWITZERLAND,Switzerland
8250,126094514515,29.02.2020,0.8227,SWITZERLAND,Switzerland
8251,36740368922,29.02.2020,0.733,SWITZERLAND,Switzerland
8252,195667467951412,30.09.2020,0.3162,U.S.A.,US
8253,216437580763800,30.09.2020,0.2028,U.S.A.,US
8254,168413682951,30.09.2020,0.2259,FRANCE,Eurozone
8255,23847120402,30.09.2020,0.3489,U.S.A.,US
8256,301519260,30.09.2020,0.2008,U.S.A.,US
8257,206670707,30.09.2020,0.9397,U.S.A.,US
8258,955744138585,30.09.2020,0.3453,U.S.A.,US
8259,186267307833917,30.09.2020,0.1748,FRANCE,Eurozone
8260,206670698,30.09.2020,0.1882,FRANCE,Eurozone
8261,438684047,30.09.2020,0.2432,U.S.A.,US
8262,108193333943,30.09.2020,0.2402,SWITZERLAND,Switzerland
8263,206670770,31.08.2018,0.4689,CHINA,China
8264,28283084613,31.08.2018,0.6527,CHINA,China
8265,189669356346606,31.08.2018,0.2649,CHINA,China
8266,206670764,31.08.2018,0.5024,RUSSIA,World
8267,638750702637,31.08.2018,1.0006,RUSSIA,World
8268,206670715,31.08.2018,0.3377,CHINA,China
8269,438684047,31.03.2020,0.2677,U.S.A.,US
8270,186267307833917,31.03.2020,0.1773,FRANCE,Eurozone
8271,206670698,31.03.2020,0.1801,FRANCE,Eurozone
8272,181701414249,30.06.2020,0.1929,INDONESIA,Emerging Asia (ex-China)
8273,880880278933,30.06.2020,0.1106,MEXICO,Latin America
8274,181701414249,31.07.2020,0.1821,CHINA,China
8275,1461078666,31.05.2020,0.2412,SWITZERLAND,Switzerland
8276,206670719,31.05.2020,0.9763,SWITZERLAND,Switzerland
8277,189669396589741,31.05.2020,0.3139,CHINA,China
8278,206670693,30.06.2020,0.0686,QATAR,EMEA
8279,525288498953,30.06.2020,0.3503,BRAZIL,Latin America
8280,219007141108025,30.06.2020,0.0811,INDONESIA,Emerging Asia (ex-China)
8281,181703187068,30.06.2020,0.1209,INDONESIA,Emerging Asia (ex-China)
8282,755274358166,31.05.2020,0.3179,GERMANY,Eurozone
8283,455157311,31.05.2020,0.2022,FRANCE,Eurozone
8284,409790534092,31.05.2020,0.22,JAPAN,Japan
8285,218467153,31.05.2020,0.2312,FRANCE,Eurozone
8286,206670690,31.05.2020,0.2213,FRANCE,Eurozone
8287,206670689,31.05.2020,0.25,FRANCE,Eurozone
8288,206670742,31.05.2020,0.9112,U.S.A.,US
8289,208033650897500,31.05.2020,0.589,U.S.A.,US
8290,63446153971,31.05.2020,0.6097,U.S.A.,US
8291,438677176,31.03.2019,0.8153,SWITZERLAND,Switzerland
8292,323418458,31.03.2019,0.1474,FRANCE,Eurozone
8293,40232932742,31.03.2019,0.7529,SWITZERLAND,Switzerland
8294,126094514515,31.03.2019,0.8262,SWITZERLAND,Switzerland
8295,36740368922,31.03.2019,0.7747,SWITZERLAND,Switzerland
8296,195788173009015,31.03.2019,0.1919,U.S.A.,US
8297,206670722,31.03.2019,0.1969,U.S.A.,US
8298,27160283895,31.03.2019,0.1464,ITALY,Eurozone
8299,186761292782742,31.03.2019,0.3001,U.S.A.,US
8300,38326395382,31.03.2019,0.809,U.S.A.,US
8301,168413682951,31.03.2019,0.2308,ITALY,Eurozone
8302,189669305873243,31.03.2019,0.0906,JAPAN,Japan
8303,301519260,31.03.2019,0.2049,JAPAN,Japan
8304,206670707,31.03.2019,0.8653,U.S.A.,US
8305,955744138585,31.03.2019,0.3723,U.S.A.,US
8306,438684047,31.03.2019,0.177,JAPAN,Japan
8307,186267307833917,31.03.2019,0.2266,FRANCE,Eurozone
8308,219007141108033,30.04.2020,0.5652,U.S.A.,US
8309,206670723,30.09.2020,0.6614,U.S.A.,US
8310,207934051132,30.09.2020,0.8156,U.S.A.,US
8311,105401395916,30.09.2020,0.4917,U.S.A.,US
8312,203221423898215,30.09.2020,0.6258,U.S.A.,US
8313,656760542396,30.09.2020,0.4639,U.S.A.,US
8314,206670694,30.09.2020,0.5214,U.S.A.,US
8315,737766433094,30.09.2020,0.5515,SWITZERLAND,Switzerland
8316,206670693,31.07.2020,0.0498,PHILIPPINES,Emerging Asia (ex-China)
8317,525288498953,31.07.2020,0.3397,BRAZIL,Latin America
8318,181703187068,31.07.2020,0.11599999999999999,RUSSIA,World
8319,219007141108025,31.07.2020,0.0624,INDONESIA,Emerging Asia (ex-China)
8320,880880278933,31.07.2020,0.1129,MEXICO,Latin America
8321,196843241101444,30.09.2020,0.6809999999999999,U.S.A.,US
8322,196842445088146,30.09.2020,0.6794,U.S.A.,US
8323,413976258580,30.09.2020,0.682,U.S.A.,US
8324,219007141108033,30.09.2020,0.5709,U.S.A.,US
8325,219007141108035,30.09.2020,0.9984,JAPAN,Japan
8326,219007141108037,30.09.2020,0.6818,U.S.A.,US
8327,55902523917,30.09.2020,0.4166,CHINA,China
8328,52079200642,30.09.2020,0.6598,U.S.A.,US
8329,206670716,30.09.2020,0.21,UNITED KINGDOM,UK
8330,880886802006,31.05.2020,0.3382,U.S.A.,US
8331,1134069654772,31.05.2020,0.5997,U.S.A.,US
8332,186711785308213,31.05.2020,0.5569,U.S.A.,US
8333,272675524722,31.05.2020,0.519,U.S.A.,US
8334,206670694,31.05.2020,0.5444,U.S.A.,US
8335,186759829869822,31.05.2020,0.5772,U.S.A.,US
8336,206670723,31.05.2020,0.6466,U.S.A.,US
8337,207934051132,31.05.2020,0.8178,U.S.A.,US
8338,203221423898215,31.05.2020,0.6339,U.S.A.,US
8339,656760542396,31.05.2020,0.474,U.S.A.,US
8340,105401395916,31.05.2020,0.4906,U.S.A.,US
8341,269287883541,30.06.2020,0.9978,JAPAN,Japan
8342,194188765697875,30.06.2020,0.2667,UNITED KINGDOM,UK
8343,1477794168859,30.06.2020,0.406,CHINA,China
8344,269289662016,30.06.2020,0.2669,UNITED KINGDOM,UK
8345,613346505712,30.06.2020,0.5793,AUSTRALIA,Australia
8346,219007141108036,30.06.2020,0.6729,U.S.A.,US
8347,195667467951412,31.05.2018,0.1067,UNITED KINGDOM,UK
8348,216437580763800,31.05.2018,0.1089,UNITED KINGDOM,UK
8349,185750564133580,31.05.2019,0.8523,U.S.A.,US
8350,216437580763800,31.08.2018,0.12,U.S.A.,US
8351,206670698,31.03.2019,0.1546,FRANCE,Eurozone
8352,324918516,31.05.2019,0.1939,ITALY,Eurozone
8353,189669225079108,31.05.2019,0.1326,U.S.A.,US
8354,218465821,31.07.2019,0.1773,FRANCE,Eurozone
8355,182009288255,30.09.2020,0.3314,FRANCE,Eurozone
8356,188703129863464,30.09.2020,0.9990000000000001,RUSSIA,World
8357,1489765858,30.09.2020,0.5838,AUSTRALIA,Australia
8358,638750702637,30.09.2020,0.9954,RUSSIA,World
8359,613346505712,30.09.2020,0.584,AUSTRALIA,Australia
8360,206670689,31.10.2020,0.2218,SWITZERLAND,Switzerland
8361,108207596093,31.10.2020,0.1501,U.S.A.,US
8362,181703187068,31.07.2018,0.1119,SOUTH AFRICA,EMEA
8363,206670693,31.07.2018,0.0656,NIGERIA,EMEA
8364,525288498953,31.07.2018,0.4407,BRAZIL,Latin America
8365,181701414249,31.07.2018,0.1975,SINGAPORE,Emerging Asia (ex-China)
8366,197500691926156,31.07.2018,0.1362,CHINA,China
8367,192291882972375,31.07.2018,0.109,BRAZIL,Latin America
8368,217460154273800,31.07.2018,0.3264,CHINA,China
8369,195788173009015,31.12.2018,0.204,FRANCE,Eurozone
8370,27160283895,31.12.2018,0.1414,ITALY,Eurozone
8371,206670722,31.12.2018,0.1945,FRANCE,Eurozone
8372,186761292782742,31.12.2018,0.3225,U.S.A.,US
8373,38326395382,31.12.2018,0.5486,U.S.A.,US
8374,218465821,30.09.2020,0.2166,SWITZERLAND,Switzerland
8375,192291882972375,30.04.2020,0.1176,CHINA,China
8376,197500691926156,30.04.2020,0.134,CHINA,China
8377,217460154273800,30.04.2020,0.3105,CHINA,China
8378,369592842106,30.06.2020,0.6729,U.S.A.,US
8379,196843241101444,30.06.2020,0.6722,U.S.A.,US
8380,413976258580,30.06.2020,0.6722,U.S.A.,US
8381,196842445088146,30.06.2020,0.6699,U.S.A.,US
8382,219007141108033,30.06.2020,0.581,U.S.A.,US
8383,218467153,31.08.2020,0.1807,SWITZERLAND,Switzerland
8384,206670688,31.08.2020,0.2144,FRANCE,Eurozone
8385,755274358166,31.08.2020,0.3211,GERMANY,Eurozone
8386,210435370127300,30.09.2018,0.214,FRANCE,Eurozone
8387,409790534092,31.07.2019,0.1984,JAPAN,Japan
8388,206670690,31.07.2019,0.191,FRANCE,Eurozone
8389,409790534092,30.04.2020,0.4724,JAPAN,Japan
8390,218465821,30.04.2020,0.2145,SWITZERLAND,Switzerland
8391,218467165,30.04.2020,0.2065,FRANCE,Eurozone
8392,108193333943,30.04.2020,0.2273,SWITZERLAND,Switzerland
8393,218467153,31.12.2019,0.1281,GERMANY,Eurozone
8394,206670690,31.12.2019,0.1486,FRANCE,Eurozone
8395,206670689,31.12.2019,0.1947,FRANCE,Eurozone
8396,108207596093,31.12.2019,0.1559,U.S.A.,US
8397,108202450315,31.12.2019,0.1482,U.S.A.,US
8398,218465821,31.12.2019,0.1725,FRANCE,Eurozone
8399,126094514515,30.04.2020,0.8239,SWITZERLAND,Switzerland
8400,438677176,30.04.2020,0.7752,SWITZERLAND,Switzerland
8401,188703129863464,30.09.2018,0.9994,RUSSIA,World
8402,1489765858,30.09.2018,0.5738,AUSTRALIA,Australia
8403,269287883541,30.09.2018,0.9995,JAPAN,Japan
8404,269297001426,30.09.2018,0.9445,U.S.A.,US
8405,369592842106,30.09.2018,0.6375,U.S.A.,US
8406,413976258580,30.09.2018,0.6369,U.S.A.,US
8407,195667467951412,30.09.2018,0.1988,U.S.A.,US
8408,194188765697875,30.09.2018,0.2917,UNITED KINGDOM,UK
8409,52079200642,30.09.2018,0.6168,U.S.A.,US
8410,196843241101444,30.09.2018,0.6375,U.S.A.,US
8411,206670716,30.09.2018,0.256,UNITED KINGDOM,UK
8412,613346505712,30.09.2018,0.5733,AUSTRALIA,Australia
8413,269286596864,30.09.2018,0.9458,U.S.A.,US
8414,55902523917,30.09.2018,0.305,CHINA,China
8415,182009288255,30.09.2018,0.3375,FRANCE,Eurozone
8416,269289662016,30.09.2018,0.2926,UNITED KINGDOM,UK
8417,196842445088146,30.09.2018,0.6361,U.S.A.,US
8418,1477794168859,30.09.2018,0.3049,CHINA,China
8419,216437580763800,30.09.2018,0.1075,UNITED KINGDOM,UK
8420,218465821,31.08.2020,0.2347,SWITZERLAND,Switzerland
8421,218467165,31.08.2020,0.1788,FRANCE,Eurozone
8422,206670690,31.08.2020,0.1383,FRANCE,Eurozone
8423,438677131,30.04.2018,0.6409999999999999,U.S.A.,US
8424,192290937586348,30.04.2018,0.6009,U.S.A.,US
8425,192290937586348,31.05.2018,0.6071,U.S.A.,US
8426,757832579735,30.04.2020,0.3901,GERMANY,Eurozone
8427,195667467951412,31.05.2020,0.2665,U.S.A.,US
8428,216437580763800,31.05.2020,0.18,U.S.A.,US
8429,218465821,31.07.2020,0.2313,SWITZERLAND,Switzerland
8430,216437580763800,30.04.2020,0.18100000000000002,U.S.A.,US
8431,195667467951412,30.04.2020,0.2755,U.S.A.,US
8432,324918516,30.04.2020,0.1972,ITALY,Eurozone
8433,189669225079108,30.04.2020,0.1633,U.S.A.,US
8434,206670722,30.04.2020,0.2151,U.S.A.,US
8435,38326395382,30.04.2020,0.5139,U.S.A.,US
8436,27160283895,30.04.2020,0.2847,ITALY,Eurozone
8437,186761292782742,30.04.2020,0.2547,U.S.A.,US
8438,195788173009015,30.04.2020,0.1894,U.S.A.,US
8439,185750564133580,30.04.2020,0.8603,U.S.A.,US
8440,40232932742,30.04.2020,0.7566,SWITZERLAND,Switzerland
8441,36740368922,30.04.2020,0.7268,SWITZERLAND,Switzerland
8442,323418458,30.04.2020,0.1915,SWITZERLAND,Switzerland
8443,880930580959,31.10.2020,0.2642,SWITZERLAND,Switzerland
8444,206670688,31.10.2020,0.1649,FRANCE,Eurozone
8445,438677176,31.08.2019,0.7867,SWITZERLAND,Switzerland
8446,323418458,31.08.2019,0.1935,SWITZERLAND,Switzerland
8447,40232932742,31.08.2019,0.7681,SWITZERLAND,Switzerland
8448,126094514515,31.08.2019,0.8472,SWITZERLAND,Switzerland
8449,36740368922,31.08.2019,0.7794,SWITZERLAND,Switzerland
8450,219007141108020,30.09.2019,0.1577,CHINA,China
8451,219007141108021,30.09.2019,0.1526,U.S.A.,US
8452,186267307833917,30.09.2019,0.165,FRANCE,Eurozone
8453,188703129863464,30.06.2020,0.9990000000000001,RUSSIA,World
8454,1489765858,30.06.2020,0.5806,AUSTRALIA,Australia
8455,55902523917,30.06.2020,0.4062,CHINA,China
8456,206670716,30.06.2020,0.2228,UNITED KINGDOM,UK
8457,182009288255,30.06.2020,0.3395,FRANCE,Eurozone
8458,219007141108035,30.06.2020,0.9984,JAPAN,Japan
8459,219007141108037,30.06.2020,0.6726,U.S.A.,US
8460,52079200642,30.06.2020,0.6504,U.S.A.,US
8461,269286596864,30.06.2020,0.9472,U.S.A.,US
8462,269297001426,30.06.2020,0.9474,U.S.A.,US
8463,185750564133580,31.03.2020,0.8503,U.S.A.,US
8464,195788173009015,31.03.2020,0.1405,U.S.A.,US
8465,192291882972375,31.03.2020,0.1078,CHINA,China
8466,217460154273800,31.03.2020,0.2851,CHINA,China
8467,197500691926156,31.03.2020,0.1319,CHINA,China
8468,206670742,31.03.2020,0.8913,U.S.A.,US
8469,208033650897500,31.03.2020,0.5785,U.S.A.,US
8470,63446153971,31.03.2020,0.5747,U.S.A.,US
8471,880886802006,31.03.2020,0.3201,U.S.A.,US
8472,1134069654772,31.03.2020,0.5431,U.S.A.,US
8473,186711785308213,31.03.2020,0.54,U.S.A.,US
8474,186759829869822,31.03.2020,0.5687,U.S.A.,US
8475,272675524722,31.03.2020,0.5034,U.S.A.,US
8476,206670694,31.03.2020,0.5343,U.S.A.,US
8477,206670723,31.03.2020,0.6136,U.S.A.,US
8478,207934051132,31.03.2020,0.7817,U.S.A.,US
8479,203221423898215,31.03.2020,0.6455,U.S.A.,US
8480,189669396589741,30.04.2018,0.2118,TAIWAN,Emerging Asia (ex-China)
8481,206670719,30.04.2018,0.9907,SWITZERLAND,Switzerland
8482,1461078666,30.04.2018,0.2406,SWITZERLAND,Switzerland
8483,195257191859232,31.05.2020,0.9973,JAPAN,Japan
8484,275505523,31.05.2020,0.2538,UNITED KINGDOM,UK
8485,92221420384,31.05.2020,0.6588,U.S.A.,US
8486,206670770,31.05.2020,0.4498,CHINA,China
8487,28283084613,31.05.2020,0.6743,CHINA,China
8488,206670715,31.05.2020,0.4472,CHINA,China
8489,206670764,31.05.2020,0.6919,RUSSIA,World
8490,638750702637,31.05.2020,0.9922,RUSSIA,World
8491,189669356346606,31.05.2020,0.2527,CHINA,China
8492,108207596093,31.07.2020,0.1731,U.S.A.,US
8493,455157311,31.07.2020,0.1586,FRANCE,Eurozone
8494,438677131,30.04.2020,0.6583,U.S.A.,US
8495,192290937586348,30.04.2020,0.6521,U.S.A.,US
8496,195257191859232,30.04.2020,0.9919,JAPAN,Japan
8497,275505523,30.04.2020,0.2481,UNITED KINGDOM,UK
8498,92221420384,30.04.2020,0.6672,U.S.A.,US
8499,189669356346606,30.04.2020,0.2608,CHINA,China
8500,206670770,30.04.2020,0.4258,CHINA,China
8501,28283084613,30.04.2020,0.6548,CHINA,China
8502,206670764,30.04.2020,0.6921,RUSSIA,World
8503,206670715,30.04.2020,0.4599,CHINA,China
8504,638750702637,30.04.2020,0.9706,RUSSIA,World
8505,206670727,30.04.2020,0.2385,UNITED KINGDOM,UK
8506,206670719,30.04.2020,0.9753,SWITZERLAND,Switzerland
8507,1461078666,30.04.2020,0.24100000000000002,SWITZERLAND,Switzerland
8508,189669396589741,30.04.2020,0.3166,CHINA,China
8509,269286596864,30.04.2020,0.9491,U.S.A.,US
8510,269297001426,30.04.2020,0.9493,U.S.A.,US
8511,613346505712,30.04.2020,0.5458,AUSTRALIA,Australia
8512,269287883541,30.04.2020,0.998,JAPAN,Japan
8513,194188765697875,30.04.2020,0.2884,UNITED KINGDOM,UK
8514,1477794168859,30.04.2020,0.3927,CHINA,China
8515,186761292782742,31.03.2018,0.2831,U.S.A.,US
8516,195788173009015,31.03.2018,0.1976,FRANCE,Eurozone
8517,27160283895,31.03.2018,0.1792,FRANCE,Eurozone
8518,206670722,31.03.2018,0.2252,FRANCE,Eurozone
8519,38326395382,31.03.2018,0.5809,U.S.A.,US
8520,105401395916,31.05.2018,0.4722,U.S.A.,US
8521,438677131,28.02.2019,0.6334,U.S.A.,US
8522,192290937586348,28.02.2019,0.605,U.S.A.,US
8523,275505523,28.02.2019,0.2962,UNITED KINGDOM,UK
8524,195257191859232,28.02.2019,1.0002,JAPAN,Japan
8525,92221420384,28.02.2019,0.5653,U.S.A.,US
8526,189669356346606,28.02.2019,0.2961,CHINA,China
8527,206670770,28.02.2019,0.4422,CHINA,China
8528,206670764,28.02.2019,0.6405,RUSSIA,World
8529,28283084613,28.02.2019,0.6305,CHINA,China
8530,206670715,28.02.2019,0.354,CHINA,China
8531,638750702637,28.02.2019,1.0047,RUSSIA,World
8532,182009288255,28.02.2019,0.3495,FRANCE,Eurozone
8533,656760542396,31.03.2020,0.4432,U.S.A.,US
8534,105401395916,31.03.2020,0.4362,U.S.A.,US
8535,269287883541,31.03.2020,0.997,JAPAN,Japan
8536,196842445088146,31.03.2020,0.6623,U.S.A.,US
8537,108193333943,31.08.2020,0.254,SWITZERLAND,Switzerland
8538,301519260,31.08.2020,0.1909,U.S.A.,US
8539,189669305873243,31.08.2020,0.0996,JAPAN,Japan
8540,206670707,31.08.2020,0.9326,U.S.A.,US
8541,23847120402,31.08.2020,0.368,U.S.A.,US
8542,168413682951,31.08.2020,0.2262,FRANCE,Eurozone
8543,955744138585,31.08.2020,0.3598,U.S.A.,US
8544,438684047,31.08.2020,0.2475,U.S.A.,US
8545,186267307833917,31.08.2020,0.1675,FRANCE,Eurozone
8546,195667467951412,31.03.2018,0.134,U.S.A.,US
8547,438677176,31.05.2019,0.8092,SWITZERLAND,Switzerland
8548,323418458,31.05.2019,0.1475,SWITZERLAND,Switzerland
8549,40232932742,31.05.2019,0.7502,SWITZERLAND,Switzerland
8550,126094514515,31.05.2019,0.8303,SWITZERLAND,Switzerland
8551,36740368922,31.05.2019,0.77,SWITZERLAND,Switzerland
8552,192291882972375,31.07.2019,0.1122,BRAZIL,Latin America
8553,217460154273800,31.07.2019,0.3232,CHINA,China
8554,197500691926156,31.07.2019,0.1472,CHINA,China
8555,269289662016,30.04.2020,0.2885,UNITED KINGDOM,UK
8556,369592842106,30.04.2020,0.6754,U.S.A.,US
8557,413976258580,30.04.2020,0.6745,U.S.A.,US
8558,196843241101444,30.04.2020,0.6756,U.S.A.,US
8559,196842445088146,30.04.2020,0.6733,U.S.A.,US
8560,55902523917,30.04.2020,0.39299999999999996,CHINA,China
8561,206670716,30.04.2020,0.2403,UNITED KINGDOM,UK
8562,182009288255,30.04.2020,0.345,FRANCE,Eurozone
8563,52079200642,30.04.2020,0.6526,U.S.A.,US
8564,188703129863464,30.04.2020,0.9988,RUSSIA,World
8565,1489765858,30.04.2020,0.5465,AUSTRALIA,Australia
8566,206670690,30.09.2020,0.1519,SWITZERLAND,Switzerland
8567,55902523917,30.04.2018,0.2983,CHINA,China
8568,196843241101444,30.04.2018,0.6066,U.S.A.,US
8569,413976258580,30.04.2018,0.607,U.S.A.,US
8570,52079200642,30.04.2018,0.5889,U.S.A.,US
8571,194188765697875,30.04.2018,0.295,UNITED KINGDOM,UK
